date,close,probability,label,trained_on
1990-04-05,340.7300,,0,1
1990-04-06,340.0800,,0,1
1990-04-09,341.3700,,0,1
1990-04-10,342.0700,,0,1
1990-04-11,341.9200,,0,1
1990-04-12,344.3400,,0,1
1990-04-16,344.7400,,0,1
1990-04-17,344.6800,,0,1
1990-04-18,340.7200,,0,1
1990-04-19,338.0900,,0,1
1990-04-20,335.1200,,0,1
1990-04-23,331.0500,,0,1
1990-04-24,330.3600,,0,1
1990-04-25,332.0300,,0,1
1990-04-26,332.9200,,0,1
1990-04-27,329.1100,,0,1
1990-04-30,330.8000,,0,1
1990-05-01,332.2500,,0,1
1990-05-02,334.4800,,0,1
1990-05-03,335.5700,,0,1
1990-05-04,338.3900,,0,1
1990-05-07,340.5300,,0,1
1990-05-08,342.0100,,0,1
1990-05-09,342.8600,,0,1
1990-05-10,343.8200,,0,1
1990-05-11,352.0000,,0,1
1990-05-14,354.7500,,0,1
1990-05-15,354.2800,,0,1
1990-05-16,354.0000,,0,1
1990-05-17,354.4700,,0,1
1990-05-18,354.6400,,0,1
1990-05-21,358.0000,,0,1
1990-05-22,358.4300,,0,1
1990-05-23,359.2900,,0,1
1990-05-24,358.4100,,0,1
1990-05-25,354.5800,,0,1
1990-05-29,360.6500,,0,1
1990-05-30,360.8600,,0,1
1990-05-31,361.2300,,0,1
1990-06-01,363.1600,,0,1
1990-06-04,367.4000,,0,1
1990-06-05,366.6400,,0,1
1990-06-06,364.9600,,0,1
1990-06-07,363.1500,,0,1
1990-06-08,358.7100,,0,1
1990-06-11,361.6300,,0,1
1990-06-12,366.2500,,0,1
1990-06-13,364.9000,,0,1
1990-06-14,362.9000,,0,1
1990-06-15,362.9100,,0,1
1990-06-18,356.8800,,0,1
1990-06-19,358.4700,,0,1
1990-06-20,359.1000,,0,1
1990-06-21,360.4700,,0,1
1990-06-22,355.4300,,0,1
1990-06-25,352.3100,,0,1
1990-06-26,352.0600,,0,1
1990-06-27,355.1400,,0,1
1990-06-28,357.6300,,0,1
1990-06-29,358.0200,,0,1
1990-07-02,359.5400,,0,1
1990-07-03,360.1600,,0,1
1990-07-05,355.6800,,0,1
1990-07-06,358.4200,,0,1
1990-07-09,359.5200,,0,1
1990-07-10,356.4900,,0,1
1990-07-11,361.2300,,0,1
1990-07-12,365.4400,,0,1
1990-07-13,367.3100,,0,1
1990-07-16,368.9500,,0,1
1990-07-17,367.5200,,0,1
1990-07-18,364.2200,,0,1
1990-07-19,365.3200,,0,1
1990-07-20,361.6100,,0,1
1990-07-23,355.3100,,0,1
1990-07-24,355.7900,,0,1
1990-07-25,357.0900,,0,1
1990-07-26,355.9100,,0,1
1990-07-27,353.4400,,0,1
1990-07-30,355.5500,,0,1
1990-07-31,356.1500,,0,1
1990-08-01,355.5200,,0,1
1990-08-02,351.4800,,0,1
1990-08-03,344.8600,,1,1
1990-08-06,334.4300,,0,1
1990-08-07,334.8300,,0,1
1990-08-08,338.3500,,0,1
1990-08-09,339.9400,,0,1
1990-08-10,335.5200,,0,1
1990-08-13,338.8400,,0,1
1990-08-14,339.3900,,0,1
1990-08-15,340.0600,,1,1
1990-08-16,332.3900,,0,1
1990-08-17,327.8300,,0,1
1990-08-20,328.5100,,1,1
1990-08-21,321.8600,,0,1
1990-08-22,316.5500,,1,1
1990-08-23,307.0600,,0,1
1990-08-24,311.5100,,0,1
1990-08-27,321.4400,,0,1
1990-08-28,321.3400,,0,1
1990-08-29,324.1900,,0,1
1990-08-30,318.7100,,0,1
1990-08-31,322.5600,,0,1
1990-09-04,323.0900,,0,1
1990-09-05,324.3900,,0,1
1990-09-06,320.4600,,0,1
1990-09-07,323.4000,,0,1
1990-09-10,321.6300,,0,1
1990-09-11,321.0400,,0,1
1990-09-12,322.5400,,0,1
1990-09-13,318.6500,,0,1
1990-09-14,316.8300,,0,1
1990-09-17,317.7700,,0,1
1990-09-18,318.6000,,0,1
1990-09-19,316.6000,,0,1
1990-09-20,311.4800,,0,1
1990-09-21,311.3200,,1,1
1990-09-24,304.5900,,0,1
1990-09-25,308.2600,,0,1
1990-09-26,305.0600,,0,1
1990-09-27,300.9700,,0,1
1990-09-28,306.0500,,0,1
1990-10-01,314.9400,,0,1
1990-10-02,315.2100,,0,1
1990-10-03,311.4000,,0,1
1990-10-04,312.6900,,0,1
1990-10-05,311.5000,,0,1
1990-10-08,313.4800,,1,1
1990-10-09,305.1000,,0,1
1990-10-10,300.3900,,0,1
1990-10-11,295.4600,,0,1
1990-10-12,300.0300,,0,1
1990-10-15,303.2300,,0,1
1990-10-16,298.9200,,0,1
1990-10-17,298.7600,,0,1
1990-10-18,305.7400,,0,1
1990-10-19,312.4800,,0,1
1990-10-22,314.7600,,0,1
1990-10-23,312.3600,,0,1
1990-10-24,312.6000,,0,1
1990-10-25,310.1700,,0,1
1990-10-26,304.7100,,0,1
1990-10-29,301.8800,,0,1
1990-10-30,304.0600,,0,1
1990-10-31,304.0000,,0,1
1990-11-01,307.0200,,0,1
1990-11-02,311.8500,,0,1
1990-11-05,314.5900,,0,1
1990-11-06,311.6200,,0,1
1990-11-07,306.0100,,0,1
1990-11-08,307.6100,,0,1
1990-11-09,313.7400,,0,1
1990-11-12,319.4800,,0,1
1990-11-13,317.6700,,0,1
1990-11-14,320.4000,,0,1
1990-11-15,317.0200,,0,1
1990-11-16,317.1200,,0,1
1990-11-19,319.3400,,0,1
1990-11-20,315.3100,,0,1
1990-11-21,316.0300,,0,1
1990-11-23,315.1000,,0,1
1990-11-26,316.5100,,0,1
1990-11-27,318.1000,,0,1
1990-11-28,317.9500,,0,1
1990-11-29,316.4200,,0,1
1990-11-30,322.2200,,0,1
1990-12-03,324.1000,,0,1
1990-12-04,326.3500,,0,1
1990-12-05,329.9200,,0,1
1990-12-06,329.0700,,0,1
1990-12-07,327.7500,,0,1
1990-12-10,328.8900,,0,1
1990-12-11,326.4400,,0,1
1990-12-12,330.1900,,0,1
1990-12-13,329.3400,,0,1
1990-12-14,326.8200,,0,1
1990-12-17,326.0200,,0,1
1990-12-18,330.0500,,0,1
1990-12-19,330.2000,,0,1
1990-12-20,330.1200,,0,1
1990-12-21,331.7500,,0,1
1990-12-24,329.9000,,0,1
1990-12-26,330.8500,,0,1
1990-12-27,328.2900,,0,1
1990-12-28,328.7200,,0,1
1990-12-31,330.2200,,0,1
1991-01-02,326.4500,,0,1
1991-01-03,321.9100,,0,1
1991-01-04,321.0000,,0,1
1991-01-07,315.4400,,0,1
1991-01-08,314.9000,,0,1
1991-01-09,311.4900,,0,1
1991-01-10,314.5300,,0,1
1991-01-11,315.2300,,0,1
1991-01-14,312.4900,,0,1
1991-01-15,313.7300,,0,1
1991-01-16,316.1700,,0,1
1991-01-17,327.9700,,0,1
1991-01-18,332.2300,,0,1
1991-01-21,331.0600,,0,1
1991-01-22,328.3100,,0,1
1991-01-23,330.2100,,0,1
1991-01-24,334.7800,,0,1
1991-01-25,336.0700,,0,1
1991-01-28,336.0300,,0,1
1991-01-29,335.8400,,0,1
1991-01-30,340.9100,,0,1
1991-01-31,343.9300,,0,1
1991-02-01,343.0500,,0,1
1991-02-04,348.3400,,0,1
1991-02-05,351.2600,,0,1
1991-02-06,358.0700,,0,1
1991-02-07,356.5200,,0,1
1991-02-08,359.3500,,0,1
1991-02-11,368.5800,,0,1
1991-02-12,365.5000,,0,1
1991-02-13,369.0200,,0,1
1991-02-14,364.2200,,0,1
1991-02-15,369.0600,,0,1
1991-02-19,369.3900,,0,1
1991-02-20,365.1400,,0,1
1991-02-21,364.9700,,0,1
1991-02-22,365.6500,,0,1
1991-02-25,367.2600,,0,1
1991-02-26,362.8100,,0,1
1991-02-27,367.7400,,0,1
1991-02-28,367.0700,,0,1
1991-03-01,370.4700,,0,1
1991-03-04,369.3300,,0,1
1991-03-05,376.7200,,0,1
1991-03-06,376.1700,,0,1
1991-03-07,375.9100,,0,1
1991-03-08,374.9500,,0,1
1991-03-11,372.9600,,0,1
1991-03-12,370.0300,,0,1
1991-03-13,374.5700,,0,1
1991-03-14,373.5000,,0,1
1991-03-15,373.5900,,0,1
1991-03-18,372.1100,,0,1
1991-03-19,366.5900,,0,1
1991-03-20,367.9200,,0,1
1991-03-21,366.5800,,0,1
1991-03-22,367.4800,,0,1
1991-03-25,369.8300,,0,1
1991-03-26,376.3000,,0,1
1991-03-27,375.3500,,0,1
1991-03-28,375.2200,,0,1
1991-04-01,371.3000,,0,1
1991-04-02,379.5000,,0,1
1991-04-03,378.9400,,0,1
1991-04-04,379.7700,,0,1
1991-04-05,375.3600,,0,1
1991-04-08,378.6600,,0,1
1991-04-09,373.5600,,0,1
1991-04-10,373.1500,,0,1
1991-04-11,377.6300,,0,1
1991-04-12,380.4000,,0,1
1991-04-15,381.1900,,0,1
1991-04-16,387.6200,,0,1
1991-04-17,390.4500,,0,1
1991-04-18,388.4600,,0,1
1991-04-19,384.2000,,0,1
1991-04-22,380.9500,,0,1
1991-04-23,381.7600,,0,1
1991-04-24,382.7600,,0,1
1991-04-25,379.2500,,0,1
1991-04-26,379.0200,,0,1
1991-04-29,373.6600,,0,1
1991-04-30,375.3400,,0,1
1991-05-01,380.2900,,0,1
1991-05-02,380.5200,,0,1
1991-05-03,380.8000,,0,1
1991-05-06,380.0800,,0,1
1991-05-07,377.3200,,0,1
1991-05-08,378.5100,,0,1
1991-05-09,383.2500,,0,1
1991-05-10,375.7400,,0,1
1991-05-13,376.7600,,0,1
1991-05-14,371.6200,,0,1
1991-05-15,368.5700,,0,1
1991-05-16,372.1900,,0,1
1991-05-17,372.3900,,0,1
1991-05-20,372.2800,,0,1
1991-05-21,375.3500,,0,1
1991-05-22,376.1900,,0,1
1991-05-23,374.9600,,0,1
1991-05-24,377.4900,,0,1
1991-05-28,381.9400,,0,1
1991-05-29,382.7900,,0,1
1991-05-30,386.9600,,0,1
1991-05-31,389.8300,,0,1
1991-06-03,388.0600,,0,1
1991-06-04,387.7400,,0,1
1991-06-05,385.0900,,0,1
1991-06-06,383.6300,,0,1
1991-06-07,379.4300,,0,1
1991-06-10,378.5700,,0,1
1991-06-11,381.0500,,0,1
1991-06-12,376.6500,,0,1
1991-06-13,377.6300,,0,1
1991-06-14,382.2900,,0,1
1991-06-17,380.1300,,0,1
1991-06-18,378.5900,,0,1
1991-06-19,375.0900,,0,1
1991-06-20,375.4200,,0,1
1991-06-21,377.7500,,0,1
1991-06-24,370.9400,,0,1
1991-06-25,370.6500,,0,1
1991-06-26,371.5900,,0,1
1991-06-27,374.4000,,0,1
1991-06-28,371.1600,,0,1
1991-07-01,377.9200,,0,1
1991-07-02,377.4700,,0,1
1991-07-03,373.3300,,0,1
1991-07-05,374.0800,,0,1
1991-07-08,377.9400,,0,1
1991-07-09,376.1100,,0,1
1991-07-10,375.7400,,0,1
1991-07-11,376.9700,,0,1
1991-07-12,380.2500,,0,1
1991-07-15,382.3900,,0,1
1991-07-16,381.5400,,0,1
1991-07-17,381.1800,,0,1
1991-07-18,385.3700,,0,1
1991-07-19,384.2200,,0,1
1991-07-22,382.8800,,0,1
1991-07-23,379.4200,,0,1
1991-07-24,378.6400,,0,1
1991-07-25,380.9600,,0,1
1991-07-26,380.9300,,0,1
1991-07-29,383.1500,,0,1
1991-07-30,386.6900,,0,1
1991-07-31,387.8100,,0,1
1991-08-01,387.1200,,0,1
1991-08-02,387.1800,,0,1
1991-08-05,385.0600,,0,1
1991-08-06,390.6200,,0,1
1991-08-07,390.5600,,0,1
1991-08-08,389.3200,,0,1
1991-08-09,387.1200,,0,1
1991-08-12,388.0200,,0,1
1991-08-13,389.6200,,0,1
1991-08-14,389.9000,,0,1
1991-08-15,389.3300,,0,1
1991-08-16,385.5800,,1,1
1991-08-19,376.4700,,0,1
1991-08-20,379.4300,,0,1
1991-08-21,390.5900,,0,1
1991-08-22,391.3300,,0,1
1991-08-23,394.1700,,0,1
1991-08-26,393.8500,,0,1
1991-08-27,393.0600,,0,1
1991-08-28,396.6400,,0,1
1991-08-29,396.4700,,0,1
1991-08-30,395.4300,,0,1
1991-09-03,392.1500,,0,1
1991-09-04,389.9700,,0,1
1991-09-05,389.1400,,0,1
1991-09-06,389.1000,,0,1
1991-09-09,388.5700,,0,1
1991-09-10,384.5600,,0,1
1991-09-11,385.0900,,0,1
1991-09-12,387.3400,,0,1
1991-09-13,383.5900,,0,1
1991-09-16,385.7800,,0,1
1991-09-17,385.5000,,0,1
1991-09-18,386.9400,,0,1
1991-09-19,387.5600,,0,1
1991-09-20,387.9200,,0,1
1991-09-23,385.9200,,0,1
1991-09-24,387.7100,,0,1
1991-09-25,386.8800,,0,1
1991-09-26,386.4900,,0,1
1991-09-27,385.9000,,0,1
1991-09-30,387.8600,,0,1
1991-10-01,389.2000,,0,1
1991-10-02,388.2600,,0,1
1991-10-03,384.4700,,0,1
1991-10-04,381.2500,,0,1
1991-10-07,379.5000,,0,1
1991-10-08,380.6700,,0,1
1991-10-09,376.8000,,0,1
1991-10-10,380.5500,,0,1
1991-10-11,381.4500,,0,1
1991-10-14,386.4700,,0,1
1991-10-15,391.0100,,0,1
1991-10-16,392.8000,,0,1
1991-10-17,391.9200,,0,1
1991-10-18,392.5000,,0,1
1991-10-21,390.0200,,0,1
1991-10-22,387.8300,,0,1
1991-10-23,387.9400,,0,1
1991-10-24,385.0700,,0,1
1991-10-25,384.2000,,0,1
1991-10-28,389.5200,,0,1
1991-10-29,391.4800,,0,1
1991-10-30,392.9600,,0,1
1991-10-31,392.4500,,0,1
1991-11-01,391.3200,,0,1
1991-11-04,390.2800,,0,1
1991-11-05,388.7100,,0,1
1991-11-06,389.9700,,0,1
1991-11-07,393.7200,,0,1
1991-11-08,392.8900,,0,1
1991-11-11,393.1200,,0,1
1991-11-12,396.7400,,0,1
1991-11-13,397.4100,,0,1
1991-11-14,397.1500,,1,1
1991-11-15,382.6200,,0,1
1991-11-18,385.2400,,0,1
1991-11-19,379.4200,,0,1
1991-11-20,378.5300,,0,1
1991-11-21,380.0600,,0,1
1991-11-22,376.1400,,0,1
1991-11-25,375.3400,,0,1
1991-11-26,377.9600,,0,1
1991-11-27,376.5500,,0,1
1991-11-29,375.2200,,0,1
1991-12-02,381.4000,,0,1
1991-12-03,380.9600,,0,1
1991-12-04,380.0700,,0,1
1991-12-05,377.3900,,0,1
1991-12-06,379.1000,,0,1
1991-12-09,378.2600,,0,1
1991-12-10,377.9000,,0,1
1991-12-11,377.7000,,0,1
1991-12-12,381.5500,,0,1
1991-12-13,384.4700,,0,1
1991-12-16,384.4600,,0,1
1991-12-17,382.7400,,0,1
1991-12-18,383.4800,,0,1
1991-12-19,382.5200,,0,1
1991-12-20,387.0400,,0,1
1991-12-23,396.8200,,0,1
1991-12-24,399.3300,,0,1
1991-12-26,404.8400,,0,1
1991-12-27,406.4600,,0,1
1991-12-30,415.1400,0.02255031,0,1
1991-12-31,417.0900,0.02594396,0,1
1992-01-02,417.2600,0.02367223,0,1
1992-01-03,419.3400,0.02323316,0,1
1992-01-06,417.9600,0.02382994,0,1
1992-01-07,417.4000,0.02374579,0,1
1992-01-08,418.1000,0.02343376,0,1
1992-01-09,417.6100,0.02311698,0,1
1992-01-10,415.1000,0.02221496,0,1
1992-01-13,414.3400,0.02107334,0,1
1992-01-14,420.4400,0.01818323,0,1
1992-01-15,420.7700,0.01851300,0,1
1992-01-16,418.2100,0.02443298,0,1
1992-01-17,418.8600,0.02305525,0,1
1992-01-20,416.3600,0.02256706,0,1
1992-01-21,412.6400,0.02561882,0,1
1992-01-22,418.1300,0.02285039,0,1
1992-01-23,414.9600,0.02303172,0,1
1992-01-24,415.4800,0.02250972,0,1
1992-01-27,414.9900,0.02285198,0,1
1992-01-28,414.9600,0.02423217,0,1
1992-01-29,410.3400,0.02340530,0,1
1992-01-30,411.6200,0.02289557,0,1
1992-01-31,408.7800,0.02319439,0,1
1992-02-03,409.5300,0.02374840,0,1
1992-02-04,413.8500,0.02287205,0,1
1992-02-05,413.8400,0.02354301,0,1
1992-02-06,413.8200,0.02376814,0,1
1992-02-07,411.0900,0.02425075,0,1
1992-02-10,413.7700,0.02349770,0,1
1992-02-11,413.7600,0.02269367,0,1
1992-02-12,417.1300,0.02208999,0,1
1992-02-13,413.6900,0.02152745,0,1
1992-02-14,412.4800,0.02149625,0,1
1992-02-18,407.3800,0.02306213,0,1
1992-02-19,408.2600,0.02304699,0,1
1992-02-20,413.9000,0.02200975,0,1
1992-02-21,411.4300,0.02058906,0,1
1992-02-24,412.2700,0.02260276,0,1
1992-02-25,410.4500,0.02170802,0,1
1992-02-26,415.3500,0.02234467,0,1
1992-02-27,413.8600,0.02107246,0,1
1992-02-28,412.7000,0.02299305,0,1
1992-03-02,412.4500,0.02371607,0,1
1992-03-03,412.8500,0.02192320,0,1
1992-03-04,409.3300,0.02659044,0,1
1992-03-05,406.5100,0.02414558,0,1
1992-03-06,404.4400,0.02687677,0,1
1992-03-09,405.2100,0.02657575,0,1
1992-03-10,406.8900,0.02389021,0,1
1992-03-11,404.0300,0.02623763,0,1
1992-03-12,403.8900,0.02606082,0,1
1992-03-13,405.8400,0.02229681,0,1
1992-03-16,406.3900,0.02056901,0,1
1992-03-17,409.5800,0.02386077,0,1
1992-03-18,409.1500,0.02330635,0,1
1992-03-19,409.8000,0.02293593,0,1
1992-03-20,411.3000,0.02207221,0,1
1992-03-23,409.9100,0.02225915,0,1
1992-03-24,408.8800,0.02264927,0,1
1992-03-25,407.5200,0.02254581,0,1
1992-03-26,407.8600,0.02235329,0,1
1992-03-27,403.5000,0.02168293,0,1
1992-03-30,403.0000,0.02084576,0,1
1992-03-31,403.6900,0.02092383,0,1
1992-04-01,404.2300,0.02004203,0,1
1992-04-02,400.5000,0.02176276,0,1
1992-04-03,401.5500,0.02088571,0,1
1992-04-06,405.5900,0.02211428,0,1
1992-04-07,398.0600,0.02445807,0,1
1992-04-08,394.5000,0.02794312,0,1
1992-04-09,400.6400,0.02126001,0,1
1992-04-10,404.2900,0.01962127,0,1
1992-04-13,406.0800,0.02434958,0,1
1992-04-14,412.3900,0.02264228,0,1
1992-04-15,416.2800,0.02009945,0,1
1992-04-16,416.0400,0.01974293,0,1
1992-04-20,410.1800,0.02193413,0,1
1992-04-21,410.2600,0.02292320,0,1
1992-04-22,409.8100,0.02307938,0,1
1992-04-23,411.6000,0.02223136,0,1
1992-04-24,409.0200,0.02259919,0,1
1992-04-27,408.4500,0.02344025,0,1
1992-04-28,409.1100,0.02265291,0,1
1992-04-29,412.0200,0.02135973,0,1
1992-04-30,414.9500,0.02039592,0,1
1992-05-01,412.5300,0.02195454,0,1
1992-05-04,416.9100,0.02162639,0,1
1992-05-05,416.8400,0.02137427,0,1
1992-05-06,416.7900,0.02241001,0,1
1992-05-07,415.8500,0.02211423,0,1
1992-05-08,416.0500,0.01993577,0,1
1992-05-11,418.4900,0.01907318,0,1
1992-05-12,416.2900,0.01811975,0,1
1992-05-13,416.4500,0.01855302,0,1
1992-05-14,413.1400,0.01920662,0,1
1992-05-15,410.0900,0.01840831,0,1
1992-05-18,412.8100,0.01704344,0,1
1992-05-19,416.3700,0.01609219,0,1
1992-05-20,415.3900,0.01638257,0,1
1992-05-21,412.6000,0.01707515,0,1
1992-05-22,414.0200,0.01735570,0,1
1992-05-26,411.4100,0.01769140,0,1
1992-05-27,412.1700,0.01827151,0,1
1992-05-28,416.7400,0.01775233,0,1
1992-05-29,415.3500,0.01877733,0,1
1992-06-01,417.3000,0.01830880,0,1
1992-06-02,413.5000,0.01899451,0,1
1992-06-03,414.5900,0.01911601,0,1
1992-06-04,413.2600,0.01857287,0,1
1992-06-05,413.4800,0.01930274,0,1
1992-06-08,413.3600,0.02022838,0,1
1992-06-09,410.0600,0.02226648,0,1
1992-06-10,407.2500,0.02290913,0,1
1992-06-11,409.0500,0.02263044,0,1
1992-06-12,409.7600,0.02062452,0,1
1992-06-15,410.2900,0.02140098,0,1
1992-06-16,408.3200,0.02106718,0,1
1992-06-17,402.2600,0.02757967,0,1
1992-06-18,400.9600,0.02758606,0,1
1992-06-19,403.6700,0.02286677,0,1
1992-06-22,403.4000,0.02329792,0,1
1992-06-23,404.0400,0.01975167,0,1
1992-06-24,403.8400,0.01984770,0,1
1992-06-25,403.1200,0.02066117,0,1
1992-06-26,403.4500,0.01990926,0,1
1992-06-29,408.9400,0.01660889,0,1
1992-06-30,408.1400,0.01697371,0,1
1992-07-01,412.8800,0.01738321,0,1
1992-07-02,411.7700,0.01741245,0,1
1992-07-06,413.8400,0.01705622,0,1
1992-07-07,409.1600,0.02107070,0,1
1992-07-08,410.2800,0.02062238,0,1
1992-07-09,414.2300,0.01866778,0,1
1992-07-10,414.6200,0.01740636,0,1
1992-07-13,414.8700,0.01801666,0,1
1992-07-14,417.6800,0.01671915,0,1
1992-07-15,417.1000,0.01629227,0,1
1992-07-16,417.5400,0.01546962,0,1
1992-07-17,415.6200,0.01531366,0,1
1992-07-20,413.7500,0.01597977,0,1
1992-07-21,413.7600,0.01656457,0,1
1992-07-22,410.9300,0.01688067,0,1
1992-07-23,412.0800,0.01662482,0,1
1992-07-24,411.6000,0.01614407,0,1
1992-07-27,411.5400,0.01692228,0,1
1992-07-28,417.5200,0.01576121,0,1
1992-07-29,422.2300,0.01656128,0,1
1992-07-30,423.9200,0.01713933,0,1
1992-07-31,424.2100,0.01638793,0,1
1992-08-03,425.0900,0.01635265,0,1
1992-08-04,424.3600,0.01578911,0,1
1992-08-05,422.1900,0.01664605,0,1
1992-08-06,420.5900,0.01715374,0,1
1992-08-07,418.8800,0.01641014,0,1
1992-08-10,419.4200,0.01670139,0,1
1992-08-11,418.9000,0.01782858,0,1
1992-08-12,417.7800,0.01702964,0,1
1992-08-13,417.7300,0.01839405,0,1
1992-08-14,419.9100,0.01730286,0,1
1992-08-17,420.7400,0.01639019,0,1
1992-08-18,421.3400,0.01750258,0,1
1992-08-19,418.1900,0.01789927,0,1
1992-08-20,418.2600,0.01767304,0,1
1992-08-21,414.8500,0.01718457,0,1
1992-08-24,410.7200,0.02103775,0,1
1992-08-25,411.6100,0.02052880,0,1
1992-08-26,413.5100,0.01784591,0,1
1992-08-27,413.5300,0.01701882,0,1
1992-08-28,414.8400,0.01612520,0,1
1992-08-31,414.0300,0.01620267,0,1
1992-09-01,416.0700,0.01622593,0,1
1992-09-02,417.9800,0.01589875,0,1
1992-09-03,417.9800,0.01571899,0,1
1992-09-04,417.0800,0.01609106,0,1
1992-09-08,414.4400,0.01689145,0,1
1992-09-09,416.3600,0.01695827,0,1
1992-09-10,419.9500,0.01503074,0,1
1992-09-11,419.5800,0.01453623,0,1
1992-09-14,425.2700,0.01416653,0,1
1992-09-15,419.7700,0.01640318,0,1
1992-09-16,419.9200,0.01835632,0,1
1992-09-17,419.9300,0.01821945,0,1
1992-09-18,422.9300,0.01501702,0,1
1992-09-21,422.1400,0.01599404,0,1
1992-09-22,417.1400,0.01664394,0,1
1992-09-23,417.4400,0.01637140,0,1
1992-09-24,418.4700,0.01536949,0,1
1992-09-25,414.3500,0.01750383,0,1
1992-09-28,416.6200,0.01723249,0,1
1992-09-29,416.8000,0.01695238,0,1
1992-09-30,417.8000,0.01664775,0,1
1992-10-01,416.2900,0.01951750,0,1
1992-10-02,410.4700,0.02298865,0,1
1992-10-05,407.5700,0.02711854,0,1
1992-10-06,407.1800,0.02834493,0,1
1992-10-07,404.2500,0.03065462,0,1
1992-10-08,407.7500,0.02550642,0,1
1992-10-09,402.6600,0.02789617,0,1
1992-10-12,407.4400,0.02613928,0,1
1992-10-13,409.3000,0.02276565,0,1
1992-10-14,409.3700,0.02297156,0,1
1992-10-15,409.6000,0.02084802,0,1
1992-10-16,411.7300,0.02092341,0,1
1992-10-19,414.9800,0.01995998,0,1
1992-10-20,415.4800,0.02062735,0,1
1992-10-21,415.6700,0.01961740,0,1
1992-10-22,414.9000,0.01970535,0,1
1992-10-23,414.1000,0.02049625,0,1
1992-10-26,418.1600,0.01919401,0,1
1992-10-27,418.4900,0.01961464,0,1
1992-10-28,420.1300,0.02125424,0,1
1992-10-29,420.8600,0.02008333,0,1
1992-10-30,418.6800,0.02150515,0,1
1992-11-02,422.7500,0.02132380,0,1
1992-11-03,419.9200,0.02207954,0,1
1992-11-04,417.1100,0.02091920,0,1
1992-11-05,418.3400,0.01897303,0,1
1992-11-06,417.5800,0.01816098,0,1
1992-11-09,418.5900,0.01690864,0,1
1992-11-10,418.6200,0.01670977,0,1
1992-11-11,422.2000,0.01604558,0,1
1992-11-12,422.8700,0.01599515,0,1
1992-11-13,422.4300,0.01602288,0,1
1992-11-16,420.6800,0.01707220,0,1
1992-11-17,419.2700,0.01737780,0,1
1992-11-18,422.8500,0.01568778,0,1
1992-11-19,423.6100,0.01665037,0,1
1992-11-20,426.6500,0.01545064,0,1
1992-11-23,425.1200,0.01718070,0,1
1992-11-24,427.5900,0.01534327,0,1
1992-11-25,429.1900,0.01564939,0,1
1992-11-27,430.1600,0.01618272,0,1
1992-11-30,431.3500,0.01605882,0,1
1992-12-01,430.7800,0.01545505,0,1
1992-12-02,429.8900,0.01558629,0,1
1992-12-03,429.9100,0.01478526,0,1
1992-12-04,432.0600,0.01437201,0,1
1992-12-07,435.3100,0.01425292,0,1
1992-12-08,436.9900,0.01398802,0,1
1992-12-09,435.6500,0.01550629,0,1
1992-12-10,434.6400,0.01470398,0,1
1992-12-11,433.7300,0.01455766,0,1
1992-12-14,432.8400,0.01587169,0,1
1992-12-15,432.5700,0.01598133,0,1
